dataset,classifier,method,seed,accuracy,f1_pos,f1_macro,fnr,n_evals,time_s,best_params
HD,SVM,Random,51,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,50,0.3807327180002176,"{""C"": 0.09645351131803745, ""kernel"": ""linear"", ""gamma"": 0.01}"
HD,SVM,Bayesian,42,0.8536585365853658,0.8421052631578947,0.8528708133971292,0.1111111111111111,50,0.5903439829999115,"{""C"": 2.5378155082656657, ""kernel"": ""poly"", ""gamma"": ""scale""}"
HD,SVM,Bayesian,43,0.7560975609756098,0.6875,0.74375,0.3888888888888889,50,1.153213847999723,"{""C"": 4.792704565601311, ""kernel"": ""linear"", ""gamma"": 0.01}"
HD,SVM,Bayesian,44,0.7560975609756098,0.7368421052631579,0.7547846889952152,0.2222222222222222,50,1.489486616999784,"{""C"": 21.84583225991521, ""kernel"": ""rbf"", ""gamma"": ""auto""}"
HD,SVM,Bayesian,45,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,50,2.4600990069993713,"{""C"": 0.033674554968685336, ""kernel"": ""linear"", ""gamma"": ""auto""}"
HD,SVM,Bayesian,46,0.8536585365853658,0.8333333333333334,0.8514492753623188,0.16666666666666666,50,0.6799369780019333,"{""C"": 0.9485485067983203, ""kernel"": ""linear"", ""gamma"": ""scale""}"
HD,SVM,Bayesian,47,0.8536585365853658,0.8333333333333334,0.8514492753623188,0.16666666666666666,50,0.6651258390011208,"{""C"": 5.7530267364692005, ""kernel"": ""poly"", ""gamma"": 0.1}"
HD,SVM,Bayesian,48,0.7560975609756098,0.6666666666666666,0.7371794871794872,0.4444444444444444,50,0.5880471209966345,"{""C"": 36.161080464756125, ""kernel"": ""rbf"", ""gamma"": ""scale""}"
HD,SVM,Bayesian,49,0.8292682926829268,0.7878787878787878,0.8225108225108224,0.2777777777777778,50,0.6114126479988045,"{""C"": 6.3627327334234005, ""kernel"": ""poly"", ""gamma"": ""scale""}"
HD,SVM,Bayesian,50,0.8048780487804879,0.8,0.8047619047619048,0.1111111111111111,50,0.7609857040006318,"{""C"": 0.5020026947018555, ""kernel"": ""linear"", ""gamma"": ""scale""}"
HD,SVM,Bayesian,51,0.8780487804878049,0.8484848484848485,0.873222016079159,0.2222222222222222,50,0.5535856569986208,"{""C"": 0.1968761845371032, ""kernel"": ""rbf"", ""gamma"": ""scale""}"
HD,SVM,GWO,42,0.8780487804878049,0.8571428571428571,0.8753799392097263,0.16666666666666666,210,1.0485552529971756,"{""C"": 0.2618809287856803, ""kernel"": ""poly"", ""gamma"": 0.1}"
HD,SVM,GWO,43,0.7560975609756098,0.6875,0.74375,0.3888888888888889,210,9.235631723000552,"{""C"": 4.066277850130248, ""kernel"": ""linear"", ""gamma"": ""scale""}"
HD,SVM,GWO,44,0.7560975609756098,0.7058823529411765,0.7487745098039216,0.3333333333333333,210,5.850489714997821,"{""C"": 75.28973916695936, ""kernel"": ""linear"", ""gamma"": 0.1}"
HD,SVM,GWO,45,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,210,1.063313405997178,"{""C"": 0.01619552883840501, ""kernel"": ""linear"", ""gamma"": ""auto""}"
HD,SVM,GWO,46,0.8536585365853658,0.8333333333333334,0.8514492753623188,0.16666666666666666,210,3.2590748879993043,"{""C"": 1.340580075733729, ""kernel"": ""linear"", ""gamma"": ""scale""}"
HD,SVM,GWO,47,0.8292682926829268,0.7878787878787878,0.8225108225108224,0.2777777777777778,210,1.4600560500002757,"{""C"": 0.5001136906452839, ""kernel"": ""poly"", ""gamma"": ""auto""}"
HD,SVM,GWO,48,0.7804878048780488,0.7096774193548387,0.7666034155597723,0.3888888888888889,210,1.3183637330002966,"{""C"": 0.06952897791802147, ""kernel"": ""linear"", ""gamma"": ""scale""}"
HD,SVM,GWO,49,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,210,13.078962685001898,"{""C"": 6.548356452077433, ""kernel"": ""rbf"", ""gamma"": ""auto""}"
HD,SVM,GWO,50,0.8048780487804879,0.8,0.8047619047619048,0.1111111111111111,210,9.479453542000556,"{""C"": 78.30624242333745, ""kernel"": ""linear"", ""gamma"": 0.01}"
HD,SVM,GWO,51,0.8780487804878049,0.8484848484848485,0.873222016079159,0.2222222222222222,210,2.6112119019999227,"{""C"": 0.058126612218625216, ""kernel"": ""linear"", ""gamma"": ""auto""}"
HD,SVM,PSO,42,0.8780487804878049,0.8571428571428571,0.8753799392097263,0.16666666666666666,210,1.2958430920007231,"{""C"": 0.2618809287856803, ""kernel"": ""poly"", ""gamma"": 0.1}"
HD,SVM,PSO,43,0.7560975609756098,0.6875,0.74375,0.3888888888888889,210,8.806909716997325,"{""C"": 4.066277850130248, ""kernel"": ""linear"", ""gamma"": ""scale""}"
HD,SVM,PSO,44,0.7560975609756098,0.7058823529411765,0.7487745098039216,0.3333333333333333,210,9.231752480998693,"{""C"": 75.28973916695936, ""kernel"": ""linear"", ""gamma"": 0.1}"
HD,SVM,PSO,45,0.8536585365853658,0.8235294117647058,0.8492647058823529,0.2222222222222222,210,1.2155032509981538,"{""C"": 0.03590768166370193, ""kernel"": ""linear"", ""gamma"": ""scale""}"
HD,SVM,PSO,46,0.8536585365853658,0.8333333333333334,0.8514492753623188,0.16666666666666666,210,5.533433392000006,"{""C"": 1.3680446141520934, ""kernel"": ""linear"", ""gamma"": ""auto""}"
HD,SVM,PSO,47,0.8292682926829268,0.7878787878787878,0.8225108225108224,0.2777777777777778,210,1.472740432000137,"{""C"": 0.2107853007148558, ""kernel"": ""poly"", ""gamma"": 0.1}"
HD,SVM,PSO,48,0.7804878048780488,0.6896551724137931,0.7599219258295381,0.4444444444444444,210,1.8573673000028066,"{""C"": 2.567511457086843, ""kernel"": ""poly"", ""gamma"": ""scale""}"
HD,SVM,PSO,49,0.8292682926829268,0.7878787878787878,0.8225108225108224,0.2777777777777778,210,1.3140047269989736,"{""C"": 7.091612655696929, ""kernel"": ""poly"", ""gamma"": ""scale""}"
HD,SVM,PSO,50,0.8048780487804879,0.8,0.8047619047619048,0.1111111111111111,210,19.39773528600199,"{""C"": 78.30624242333745, ""kernel"": ""linear"", ""gamma"": 0.01}"
HD,SVM,PSO,51,0.8292682926829268,0.7878787878787878,0.8225108225108224,0.2777777777777778,210,11.35027651999917,"{""C"": 58.85248225875523, ""kernel"": ""linear"", ""gamma"": ""auto""}"
HD,LR,Manual,42,0.8780487804878049,0.8648648648648649,0.8768768768768769,0.1111111111111111,1,2.3409993445966393e-06,"{""C"": 1.0, ""solver"": ""lbfgs""}"
HD,LR,Manual,43,0.7560975609756098,0.6875,0.74375,0.3888888888888889,1,1.9650033209472895e-06,"{""C"": 1.0, ""solver"": ""lbfgs""}"
HD,LR,Manual,44,0.7560975609756098,0.7368421052631579,0.7547846889952152,0.2222222222222222,1,2.0309998944867402e-06,"{""C"": 1.0, ""solver"": ""lbfgs""}"
HD,LR,Manual,45,0.9024390243902439,0.8823529411764706,0.8995098039215685,0.16666666666666666,1,1.9930012058466673e-06,"{""C"": 1.0, ""solver"": ""lbfgs""}"
HD,LR,Manual,46,0.8780487804878049,0.8484848484848485,0.873222016079159,0.2222222222222222,1,1.9660001271404326e-06,"{""C"": 1.0, ""solver"": ""lbfgs""}"
HD,LR,Manual,47,0.8780487804878049,0.8648648648648649,0.8768768768768769,0.1111111111111111,1,1.730000803945586e-06,"{""C"": 1.0, ""solver"": ""lbfgs""}"
HD,LR,Manual,48,0.7317073170731707,0.6451612903225806,0.7147375079063883,0.4444444444444444,1,2.2849999368190765e-06,"{""C"": 1.0, ""solver"": ""lbfgs""}"
HD,LR,Manual,49,0.8536585365853658,0.8125,0.84625,0.2777777777777778,1,1.6760022845119238e-06,"{""C"": 1.0, ""solver"": ""lbfgs""}"
HD,LR,Manual,50,0.8536585365853658,0.8421052631578947,0.8528708133971292,0.1111111111111111,1,1.7040001694113016e-06,"{""C"": 1.0, ""solver"": ""lbfgs""}"
HD,LR,Manual,51,0.8780487804878049,0.8571428571428571,0.8753799392097263,0.16666666666666666,1,1.8699975044000894e-06,"{""C"": 1.0, ""solver"": ""lbfgs""}"
HD,LR,Grid,42,0.8780487804878049,0.8571428571428571,0.8753799392097263,0.16666666666666666,15,0.0937867409993487,"{""C"": 0.01778279410038923, ""solver"": ""lbfgs""}"
HD,LR,Grid,43,0.7560975609756098,0.6875,0.74375,0.3888888888888889,15,0.08581693599990103,"{""C"": 0.001, ""solver"": ""liblinear""}"
HD,LR,Grid,44,0.7804878048780488,0.7692307692307693,0.7799642218246869,0.16666666666666666,15,0.10083467600270524,"{""C"": 0.31622776601683794, ""solver"": ""lbfgs""}"
HD,LR,Grid,45,0.8780487804878049,0.8484848484848485,0.873222016079159,0.2222222222222222,15,0.09955508900020504,"{""C"": 0.01778279410038923, ""solver"": ""liblinear""}"
HD,LR,Grid,46,0.8780487804878049,0.8484848484848485,0.873222016079159,0.2222222222222222,15,0.09567661099936231,"{""C"": 5.623413251903491, ""solver"": ""lbfgs""}"
HD,LR,Grid,47,0.926829268292683,0.9230769230769231,0.926654740608229,0.0,15,0.12321989100018982,"{""C"": 0.001, ""solver"": ""liblinear""}"
HD,LR,Grid,48,0.7317073170731707,0.6451612903225806,0.7147375079063883,0.4444444444444444,15,0.09414592900066054,"{""C"": 5.623413251903491, ""solver"": ""lbfgs""}"
HD,LR,Grid,49,0.8780487804878049,0.8387096774193549,0.8703352308665402,0.2777777777777778,15,0.09280940499957069,"{""C"": 0.01778279410038923, ""solver"": ""lbfgs""}"
HD,LR,Grid,50,0.8536585365853658,0.8421052631578947,0.8528708133971292,0.1111111111111111,15,0.08583384899975499,"{""C"": 5.623413251903491, ""solver"": ""lbfgs""}"
HD,LR,Grid,51,0.8292682926829268,0.7741935483870968,0.8184693232131562,0.3333333333333333,15,0.08491160400080844,"{""C"": 0.01778279410038923, ""solver"": ""lbfgs""}"
HD,LR,Random,42,0.8780487804878049,0.8571428571428571,0.8753799392097263,0.16666666666666666,50,0.3146790559985675,"{""C"": 0.007172874643854825, ""solver"": ""saga""}"
HD,LR,Random,43,0.7560975609756098,0.6875,0.74375,0.3888888888888889,50,0.34704106799836154,"{""C"": 0.0012467676932093655, ""solver"": ""liblinear""}"
HD,LR,Random,44,0.8048780487804879,0.7894736842105263,0.8038277511961722,0.16666666666666666,50,0.31880101400020067,"{""C"": 0.1103263870661911, ""solver"": ""saga""}"
HD,LR,Random,45,0.8780487804878049,0.8484848484848485,0.873222016079159,0.2222222222222222,50,0.3143012130021816,"{""C"": 0.022875841138372346, ""solver"": ""liblinear""}"
HD,LR,Random,46,0.8780487804878049,0.8484848484848485,0.873222016079159,0.2222222222222222,50,0.3577500030005467,"{""C"": 27.627423324042333, ""solver"": ""liblinear""}"
HD,LR,Random,47,0.9024390243902439,0.8947368421052632,0.9019138755980861,0.05555555555555555,50,0.29332822899959865,"{""C"": 0.05216133576092674, ""solver"": ""saga""}"
HD,LR,Random,48,0.7317073170731707,0.6451612903225806,0.7147375079063883,0.4444444444444444,50,0.30689714700201876,"{""C"": 2.2978459589407922, ""solver"": ""lbfgs""}"
HD,LR,Random,49,0.8780487804878049,0.8387096774193549,0.8703352308665402,0.2777777777777778,50,0.3911669079971034,"{""C"": 0.022241009181577894, ""solver"": ""saga""}"
HD,LR,Random,50,0.8536585365853658,0.8421052631578947,0.8528708133971292,0.1111111111111111,50,0.3318594810007198,"{""C"": 2.9021219023999594, ""solver"": ""liblinear""}"
HD,LR,Random,51,0.8292682926829268,0.7741935483870968,0.8184693232131562,0.3333333333333333,50,0.32239466999817523,"{""C"": 0.016503984745359065, ""solver"": ""saga""}"
HD,LR,Bayesian,42,0.8780487804878049,0.8571428571428571,0.8753799392097263,0.16666666666666666,50,0.6468972379989282,"{""C"": 0.007147877527105639, ""solver"": ""saga""}"
HD,LR,Bayesian,43,0.7560975609756098,0.6875,0.74375,0.3888888888888889,50,0.628734883001016,"{""C"": 0.015505990871137415, ""solver"": ""liblinear""}"
HD,LR,Bayesian,44,0.7804878048780488,0.7567567567567568,0.7783783783783784,0.2222222222222222,50,0.6939420520029671,"{""C"": 14.935189704872952, ""solver"": ""liblinear""}"
HD,LR,Bayesian,45,0.8780487804878049,0.8484848484848485,0.873222016079159,0.2222222222222222,50,0.5812346269995032,"{""C"": 0.016360281948189306, ""solver"": ""liblinear""}"
HD,LR,Bayesian,46,0.8780487804878049,0.8484848484848485,0.873222016079159,0.2222222222222222,50,0.6859700109998812,"{""C"": 8.301599050030825, ""solver"": ""saga""}"
HD,LR,Bayesian,47,0.8780487804878049,0.8648648648648649,0.8768768768768769,0.1111111111111111,50,0.6811707560009381,"{""C"": 0.009709450429889957, ""solver"": ""lbfgs""}"
HD,LR,Bayesian,48,0.7317073170731707,0.6451612903225806,0.7147375079063883,0.4444444444444444,50,0.5660303299991938,"{""C"": 9.123706442070775, ""solver"": ""liblinear""}"
HD,LR,Bayesian,49,0.8780487804878049,0.8387096774193549,0.8703352308665402,0.2777777777777778,50,1.2275181139993947,"{""C"": 0.013088333883287085, ""solver"": ""saga""}"
HD,LR,Bayesian,50,0.8536585365853658,0.8421052631578947,0.8528708133971292,0.1111111111111111,50,1.24333058800039,"{""C"": 6.348680039104127, ""solver"": ""saga""}"
HD,LR,Bayesian,51,0.8536585365853658,0.8125,0.84625,0.2777777777777778,50,1.0012682119995588,"{""C"": 0.026367259516418346, ""solver"": ""lbfgs""}"
HD,LR,GWO,42,0.8780487804878049,0.8571428571428571,0.8753799392097263,0.16666666666666666,210,1.5265504349990806,"{""C"": 0.007089853648901283, ""solver"": ""saga""}"
HD,LR,GWO,43,0.7560975609756098,0.6875,0.74375,0.3888888888888889,210,1.2859608819999266,"{""C"": 0.008775512509698779, ""solver"": ""liblinear""}"
HD,LR,GWO,44,0.8048780487804879,0.7894736842105263,0.8038277511961722,0.16666666666666666,210,1.4333119690018066,"{""C"": 0.10686946594358097, ""solver"": ""saga""}"
HD,LR,GWO,45,0.9024390243902439,0.8823529411764706,0.8995098039215685,0.16666666666666666,210,1.0838793180009816,"{""C"": 0.2400308698150969, ""solver"": ""liblinear""}"
HD,LR,GWO,46,0.8780487804878049,0.8484848484848485,0.873222016079159,0.2222222222222222,210,1.4478634639999655,"{""C"": 33.730391615605924, ""solver"": ""lbfgs""}"
HD,LR,GWO,47,0.8780487804878049,0.8648648648648649,0.8768768768768769,0.1111111111111111,210,1.311648527997022,"{""C"": 0.010038244189635377, ""solver"": ""saga""}"
HD,LR,GWO,48,0.7317073170731707,0.6451612903225806,0.7147375079063883,0.4444444444444444,210,1.5862450360000366,"{""C"": 1.8301376215599994, ""solver"": ""saga""}"
HD,LR,GWO,49,0.8780487804878049,0.8387096774193549,0.8703352308665402,0.2777777777777778,210,3.2175539279996883,"{""C"": 0.01232936301520858, ""solver"": ""lbfgs""}"
HD,LR,GWO,50,0.8536585365853658,0.8421052631578947,0.8528708133971292,0.1111111111111111,210,1.1438527629979944,"{""C"": 8.651939211641944, ""solver"": ""saga""}"
HD,LR,GWO,51,0.8292682926829268,0.7741935483870968,0.8184693232131562,0.3333333333333333,210,1.1606562630004191,"{""C"": 0.018816254221357315, ""solver"": ""lbfgs""}"
HD,LR,PSO,42,0.8780487804878049,0.8571428571428571,0.8753799392097263,0.16666666666666666,210,1.353898504999961,"{""C"": 0.007681104702592833, ""solver"": ""saga""}"
HD,LR,PSO,43,0.7560975609756098,0.6875,0.74375,0.3888888888888889,210,1.2482630850026908,"{""C"": 0.005318355559069293, ""solver"": ""liblinear""}"
HD,LR,PSO,44,0.8048780487804879,0.7894736842105263,0.8038277511961722,0.16666666666666666,210,1.5317984809989866,"{""C"": 0.10686946594358097, ""solver"": ""saga""}"
HD,LR,PSO,45,0.9024390243902439,0.8823529411764706,0.8995098039215685,0.16666666666666666,210,1.4166705369971169,"{""C"": 0.2413141424479898, ""solver"": ""lbfgs""}"
HD,LR,PSO,46,0.8780487804878049,0.8484848484848485,0.873222016079159,0.2222222222222222,210,1.508659142000397,"{""C"": 33.730391615605924, ""solver"": ""lbfgs""}"
HD,LR,PSO,47,0.8780487804878049,0.8648648648648649,0.8768768768768769,0.1111111111111111,210,1.7659208410004794,"{""C"": 0.010038244189635377, ""solver"": ""saga""}"
HD,LR,PSO,48,0.7317073170731707,0.6451612903225806,0.7147375079063883,0.4444444444444444,210,1.9405809680029051,"{""C"": 1.8301376215599994, ""solver"": ""saga""}"
HD,LR,PSO,49,0.8780487804878049,0.8387096774193549,0.8703352308665402,0.2777777777777778,210,1.0320813819998875,"{""C"": 0.013487104337348493, ""solver"": ""saga""}"
HD,LR,PSO,50,0.8536585365853658,0.8421052631578947,0.8528708133971292,0.1111111111111111,210,1.3955925420013955,"{""C"": 8.651939211641944, ""solver"": ""saga""}"
HD,LR,PSO,51,0.8292682926829268,0.7741935483870968,0.8184693232131562,0.3333333333333333,210,1.30211535700073,"{""C"": 0.018816254221357315, ""solver"": ""lbfgs""}"
PD,RF,Manual,42,0.75,0.5915492957746479,0.7057125360860816,0.4878048780487805,1,2.0520019461400807e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
PD,RF,Manual,43,0.75,0.5915492957746479,0.7057125360860816,0.4878048780487805,1,1.7899983504321426e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
PD,RF,Manual,44,0.7413793103448276,0.5945945945945946,0.7023605884365378,0.4634146341463415,1,1.8139980966225266e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
PD,RF,Manual,45,0.7931034482758621,0.6842105263157895,0.7651821862348178,0.36585365853658536,1,9.130017133429646e-07,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
PD,RF,Manual,46,0.7672413793103449,0.6301369863013698,0.7301628327733265,0.43902439024390244,1,1.1060001270379871e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
PD,RF,Manual,47,0.7672413793103449,0.6197183098591549,0.7260082232525589,0.4634146341463415,1,1.991000317502767e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
PD,RF,Manual,48,0.8103448275862069,0.717948717948718,0.7875457875457875,0.3170731707317073,1,8.370006980840117e-07,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
PD,RF,Manual,49,0.7844827586206896,0.647887323943662,0.746303910419036,0.43902439024390244,1,1.1410011211410165e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
PD,RF,Manual,50,0.7931034482758621,0.6666666666666666,0.7583333333333333,0.4146341463414634,1,1.028998667607084e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
PD,RF,Manual,51,0.7931034482758621,0.6842105263157895,0.7651821862348178,0.36585365853658536,1,1.5890000213403255e-06,"{""n_estimators"": 100, ""max_features"": ""sqrt""}"
PD,RF,Grid,42,0.7413793103448276,0.5714285714285714,0.693121693121693,0.5121951219512195,1080,446.65330976300174,"{""n_estimators"": 50, ""max_depth"": 20, ""min_samples_split"": 15, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}"
PD,RF,Grid,43,0.7672413793103449,0.6301369863013698,0.7301628327733265,0.43902439024390244,1080,426.9959775999996,"{""n_estimators"": 50, ""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": 0.5}"
PD,RF,Grid,44,0.7241379310344828,0.5555555555555556,0.6777777777777778,0.5121951219512195,1080,420.7981941049984,"{""n_estimators"": 150, ""max_depth"": 10, ""min_samples_split"": 15, ""min_samples_leaf"": 1, ""max_features"": 0.5}"
PD,RF,Grid,45,0.7844827586206896,0.6753246753246753,0.757017176372015,0.36585365853658536,1080,435.50729211900034,"{""n_estimators"": 300, ""max_depth"": 25, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}"
PD,RF,Grid,46,0.7758620689655172,0.6388888888888888,0.7381944444444444,0.43902439024390244,1080,413.27099947700117,"{""n_estimators"": 200, ""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 8, ""max_features"": ""sqrt""}"
PD,RF,Grid,47,0.7672413793103449,0.64,0.7340127388535032,0.4146341463414634,1080,418.15290229200036,"{""n_estimators"": 100, ""max_depth"": 10, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}"
PD,RF,Grid,48,0.8017241379310345,0.7160493827160493,0.7818657509606737,0.2926829268292683,1080,410.3721792180004,"{""n_estimators"": 150, ""max_depth"": 20, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""log2""}"
PD,RF,Grid,49,0.7672413793103449,0.6086956521739131,0.721525740197386,0.4878048780487805,1080,415.9729935059986,"{""n_estimators"": 200, ""max_depth"": 5, ""min_samples_split"": 8, ""min_samples_leaf"": 1, ""max_features"": ""log2""}"
PD,RF,Grid,50,0.8189655172413793,0.704225352112676,0.7868952847519901,0.3902439024390244,1080,429.3582111750002,"{""n_estimators"": 100, ""max_depth"": 15, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""log2""}"
PD,RF,Grid,51,0.7931034482758621,0.6842105263157895,0.7651821862348178,0.36585365853658536,1080,447.574292194,"{""n_estimators"": 100, ""max_depth"": 5, ""min_samples_split"": 8, ""min_samples_leaf"": 1, ""max_features"": 0.5}"
PD,RF,Random,42,0.7413793103448276,0.5588235294117647,0.687948350071736,0.5365853658536586,50,22.40806275599971,"{""n_estimators"": 200, ""max_depth"": 15, ""min_samples_split"": 3, ""min_samples_leaf"": 4, ""max_features"": 0.3}"
PD,RF,Random,43,0.7931034482758621,0.6842105263157895,0.7651821862348178,0.36585365853658536,50,24.11504066800262,"{""n_estimators"": 150, ""max_depth"": null, ""min_samples_split"": 8, ""min_samples_leaf"": 1, ""max_features"": 0.5}"
PD,RF,Random,44,0.7327586206896551,0.5753424657534246,0.6901869561471525,0.4878048780487805,50,20.170301654998184,"{""n_estimators"": 200, ""max_depth"": 20, ""min_samples_split"": 16, ""min_samples_leaf"": 4, ""max_features"": ""log2""}"
PD,RF,Random,45,0.8103448275862069,0.7105263157894737,0.7847503373819162,0.34146341463414637,50,20.947833073001675,"{""n_estimators"": 50, ""max_depth"": 25, ""min_samples_split"": 3, ""min_samples_leaf"": 3, ""max_features"": 0.3}"
PD,RF,Random,46,0.75,0.5915492957746479,0.7057125360860816,0.4878048780487805,50,20.442584876000183,"{""n_estimators"": 100, ""max_depth"": 25, ""min_samples_split"": 5, ""min_samples_leaf"": 5, ""max_features"": 0.3}"
PD,RF,Random,47,0.7844827586206896,0.6376811594202898,0.7421534631457277,0.4634146341463415,50,20.83243065199713,"{""n_estimators"": 50, ""max_depth"": 25, ""min_samples_split"": 7, ""min_samples_leaf"": 6, ""max_features"": 0.3}"
PD,RF,Random,48,0.8017241379310345,0.7160493827160493,0.7818657509606737,0.2926829268292683,50,17.6332269179984,"{""n_estimators"": 150, ""max_depth"": null, ""min_samples_split"": 8, ""min_samples_leaf"": 3, ""max_features"": ""log2""}"
PD,RF,Random,49,0.8103448275862069,0.7027027027027027,0.7817310981867944,0.36585365853658536,50,20.547641752000345,"{""n_estimators"": 300, ""max_depth"": 25, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": 0.3}"
PD,RF,Random,50,0.8017241379310345,0.676056338028169,0.7665995975855131,0.4146341463414634,50,17.946333953997964,"{""n_estimators"": 50, ""max_depth"": 25, ""min_samples_split"": 3, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}"
PD,RF,Random,51,0.8017241379310345,0.7012987012987013,0.7764558022622539,0.34146341463414637,50,22.65490795000005,"{""n_estimators"": 100, ""max_depth"": null, ""min_samples_split"": 14, ""min_samples_leaf"": 7, ""max_features"": ""log2""}"
PD,RF,Bayesian,42,0.7758620689655172,0.6388888888888888,0.7381944444444444,0.43902439024390244,50,14.763083705001918,"{""n_estimators"": 50, ""max_depth"": 20, ""min_samples_split"": 4, ""min_samples_leaf"": 8, ""max_features"": ""log2""}"
PD,RF,Bayesian,43,0.7758620689655172,0.6578947368421053,0.7456140350877194,0.3902439024390244,50,15.302910916001565,"{""n_estimators"": 50, ""max_depth"": 25, ""min_samples_split"": 8, ""min_samples_leaf"": 1, ""max_features"": 0.5}"
PD,RF,Bayesian,44,0.7241379310344828,0.5555555555555556,0.6777777777777778,0.5121951219512195,50,17.008886427000107,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 5, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
PD,RF,Bayesian,45,0.7844827586206896,0.6753246753246753,0.757017176372015,0.36585365853658536,50,29.657700801999454,"{""n_estimators"": 300, ""max_depth"": 25, ""min_samples_split"": 9, ""min_samples_leaf"": 1, ""max_features"": ""log2""}"
PD,RF,Bayesian,46,0.7931034482758621,0.6756756756756757,0.7618884707492302,0.3902439024390244,50,14.952942798998265,"{""n_estimators"": 50, ""max_depth"": 25, ""min_samples_split"": 4, ""min_samples_leaf"": 1, ""max_features"": 0.5}"
PD,RF,Bayesian,47,0.7672413793103449,0.6301369863013698,0.7301628327733265,0.43902439024390244,50,25.907224531001702,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_split"": 7, ""min_samples_leaf"": 3, ""max_features"": 0.5}"
PD,RF,Bayesian,48,0.8189655172413793,0.7407407407407407,0.8008339465293107,0.2682926829268293,50,16.203088660000503,"{""n_estimators"": 50, ""max_depth"": null, ""min_samples_split"": 9, ""min_samples_leaf"": 6, ""max_features"": ""log2""}"
PD,RF,Bayesian,49,0.7758620689655172,0.6176470588235294,0.7295552367288378,0.4878048780487805,50,23.524763541998254,"{""n_estimators"": 100, ""max_depth"": 5, ""min_samples_split"": 9, ""min_samples_leaf"": 1, ""max_features"": ""log2""}"
PD,RF,Bayesian,50,0.8017241379310345,0.6666666666666666,0.7627811860940695,0.43902439024390244,50,17.67924888699781,"{""n_estimators"": 100, ""max_depth"": 10, ""min_samples_split"": 2, ""min_samples_leaf"": 7, ""max_features"": 0.5}"
PD,RF,Bayesian,51,0.8017241379310345,0.7012987012987013,0.7764558022622539,0.34146341463414637,50,16.096109828999033,"{""n_estimators"": 100, ""max_depth"": 20, ""min_samples_split"": 14, ""min_samples_leaf"": 6, ""max_features"": ""log2""}"
PD,RF,GWO,42,0.7586206896551724,0.6111111111111112,0.7180555555555556,0.4634146341463415,210,91.95776610699977,"{""n_estimators"": 150, ""max_depth"": 25, ""min_samples_split"": 13, ""min_samples_leaf"": 3, ""max_features"": ""sqrt""}"
PD,RF,GWO,43,0.7758620689655172,0.6388888888888888,0.7381944444444444,0.43902439024390244,210,28.189193706002698,"{""n_estimators"": 50, ""max_depth"": 20, ""min_samples_split"": 9, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
PD,RF,GWO,44,0.7327586206896551,0.5753424657534246,0.6901869561471525,0.4878048780487805,210,85.67404537799666,"{""n_estimators"": 300, ""max_depth"": 10, ""min_samples_split"": 5, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
PD,RF,GWO,45,0.8017241379310345,0.7012987012987013,0.7764558022622539,0.34146341463414637,210,133.13887648599848,"{""n_estimators"": 150, ""max_depth"": 25, ""min_samples_split"": 9, ""min_samples_leaf"": 1, ""max_features"": 0.3}"
PD,RF,GWO,46,0.7586206896551724,0.6216216216216216,0.722203215874102,0.43902439024390244,210,67.40312597799857,"{""n_estimators"": 50, ""max_depth"": 20, ""min_samples_split"": 3, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}"
PD,RF,GWO,47,0.7758620689655172,0.6388888888888888,0.7381944444444444,0.43902439024390244,210,59.38605410299715,"{""n_estimators"": 150, ""max_depth"": 15, ""min_samples_split"": 6, ""min_samples_leaf"": 3, ""max_features"": ""log2""}"
